Group,Score_Activation
Control,0.04138716846006771
Control,0.017431256231522724
Control,0.021889512488408785
Control,0.10146078078643136
Control,0.20936878123543864
Control,0.1622052354823254
Control,0.20300764968429788
Control,0.15259482841959499
Control,0.13879815152656275
Control,0.11974901598831483
Control,0.060376543530918175
Control,0.09810164667159288
Control,0.139392717360387
Control,0.0999989668395341
Control,0.013431661570218356
Control,0.14108288407724437
Control,0.1693539348334373
Control,0.08825093899815109
Control,0.1878424856309242
Control,0.012771497535599252
Control,0.11082274625399707
Control,0.126267543272297
Control,0.09975920127519927
Control,0.10671189855971067
Control,0.019086796902493902
Control,0.1623335446801074
Control,0.064439445501453
Control,0.18352897842326424
Control,0.02739974161985856
Control,0.02441161272916506
Control,0.17319671299678158
Control,0.1057490033316639
Control,0.14701062407647755
Control,0.16367377445450595
Control,-0.03737122777313692
Control,0.10863513505312641
Control,0.16613511457092386
Control,0.18254284542406948
Control,0.1620441128976369
Control,0.12509527666247142
Control,0.24944568039182835
Control,0.09719015968550276
Control,0.17305368191688225
Control,0.13740871781888214
Control,0.21870455135868544
Control,0.12355162819625273
Control,0.16535561260172357
Control,0.0443660033453534
Control,0.14411820190540256
Control,0.13726994092913644
Control,-0.11509855136424801
Control,0.1089289085389247
Control,0.10239140624585358
Control,0.26547211654475966
Control,0.08590344162689004
Model,0.15637132608505128
Model,0.13505578386610834
Model,0.2197107866057584
Model,0.20655043720534544
Model,0.07999154058188498
Model,0.2295338096161484
Model,0.11628292522568637
Model,0.08764272283683783
Model,0.07744298484944712
Model,0.09993608540117144
Model,0.07592609654302182
Model,0.08227277645963757
Model,0.04041646123596926
Model,0.1687608704784908
Model,0.16055710884506755
Model,-0.0653688057742124
Model,0.13580147332305226
Model,0.18837899228800897
Model,0.0018035259799680792
Model,0.18461886124733168
Model,0.1407707386059373
Model,0.07952338922249702
Model,0.11835936758430507
Model,0.061570934760264845
Model,0.12700439177229253
Model,0.1647025251069595
Model,0.11415830204718089
Model,0.09081985686003433
Model,0.17874777556263086
Model,0.20632586245286955
Model,0.1141713003782657
Model,0.04469375420307767
Model,0.14032416073906512
Model,0.15314584286050784
Model,0.07836907915978658
Model,-0.04522160895027577
Model,0.14433053026231235
Model,0.19759494644343653
Model,0.2085459975228793
Model,0.06368700105078112
Model,-0.009078736089942446
Model,0.20790936675757468
Model,0.030115196670311095
Model,0.1458253300974069
Model,0.15858087265903467
Model,0.20377890893581052
Model,0.20856073894096724
Model,0.24544576245672595
Model,0.19910088111724344
Model,0.1411726830927956
Model,0.12220882724891668
Model,0.09057700009383218
Model,0.13500271127907063
Model,-0.054349514320409686
Model,-0.016440523640899485
Model,0.0503397432458042
Model,0.10317778208582695
Model,-0.015353960602844302
Model,0.10354011971814975
Model,0.10079165107031729
Model,0.0942627860683794
Model,0.15990959175985922
Model,0.17208264038847174
Model,-0.019232042191950904
Model,0.12471580624979076
Model,-0.0867808833967483
Model,0.01086715983440778
Model,0.1610491859208514
Model,0.042263911785755115
Model,0.09683445504676538
Model,0.013508020170290458
Model,0.09713275981454414
Model,0.1916335269626035
Model,0.08386309576140866
Model,0.14915037075412713
Model,0.05006417329760568
Model,-0.009858502060540397
Model,0.18316174749546626
Model,0.11780423344577037
Model,0.15607892496795825
Model,0.21352489975383848
Model,0.21244287397816297
Model,0.02255019867832181
Model,0.08721961684051566
Model,0.1526359751604605
Model,0.0963052452740196
Model,0.2134911168777823
Model,0.15372109313473653
Model,0.15644824863676243
Model,-0.07807631476667015
Control,0.44625098078014325
Control,0.3781097130631922
Control,0.21791863959768545
Control,0.1825534533231686
Control,0.22045414982033415
Control,0.10061882909723749
Control,0.12693658215279296
Control,0.18445879413664273
Control,0.15739988509893685
Control,0.2107264066619618
Control,0.10870195677713673
Control,0.11933503023358094
Control,0.050222583638385776
Control,0.15578148596262853
Control,0.15590876520278063
Control,0.08972800874391129
Control,0.1984655776018549
Control,0.15674592433300039
Control,0.17354220929353134
Control,0.11322452598059327
Control,0.11023315857086691
Control,0.12924385369820737
Control,0.049473592004382616
Control,0.21429874878397487
Control,0.11169674484227413
Control,0.076069605789057
Control,0.10996493653974673
Control,0.13730883133185479
Control,0.09806486303059422
Control,0.11026507350247572
Control,-0.039549311998828746
Control,-0.021491218702981846
Control,-0.0841718726400016
Control,0.18478311982043213
Control,0.09796829765855669
Control,0.15062459270026504
Control,0.258170733882432
Control,0.14640290986999888
Control,-0.03617798311920334
Control,0.05155148088865588
Control,0.19470690949970532
Control,0.016513570694620394
Control,0.13034871908334586
Control,-0.06315488972126973
Control,0.22025884898875736
Control,0.10174241246719953
Control,0.09466615030199388
Control,0.036239284536112915
Control,0.07700854732572965
Control,0.09678058175073151
Control,0.043360225399468155
Control,0.07928947833602376
Control,0.10461018629031568
Control,0.1030360035008544
Control,0.20748194962440925
Control,0.20503745868453213
Control,0.16467572693840715
Control,0.12324434684936286
Control,0.161893377668217
Control,0.008811142864567523
Control,0.009017821870652865
Control,-0.07110614172591015
Control,0.058621196643165924
Control,0.052741786242860356
Control,0.28767042229141015
Control,-0.074290688354169
Control,0.12652556619782382
Control,0.11033068991026351
Control,0.12777516116266666
Control,-0.012100423525275461
Control,0.025651106600511564
Control,0.07485928543435291
Control,0.1659367016725317
Control,0.11261765720320654
Control,0.04154627465351238
Control,0.12222253890872134
Control,0.15573908054709035
Control,0.06159220404981103
Control,0.01095351227948499
Control,0.12883149620681303
Control,0.1110713359637138
Control,0.18368112363145503
Control,0.07509747562865618
Control,0.18908769403944578
Control,-0.028208756725923684
Control,0.19238120443711978
Control,0.19570532344788344
Control,0.09619349513697117
Control,0.07228772410315146
Control,0.14714268045946377
Control,0.1167859476944276
Control,0.10054329320074057
Control,0.1845117616015533
Control,0.17631045844376816
Control,0.18940870551892877
Control,0.2589535002192792
Control,0.21464516034758876
Model,0.2305804534899351
Model,0.17222810296576427
Model,0.1293890246313684
Model,0.22780730054530013
Model,0.1944773007130277
Model,0.13258035924522374
Model,0.15926279684107172
Model,0.22512359550033792
Model,0.15246888028339398
Model,0.07030232780620274
Model,0.17825583297937878
Model,0.06494788760724274
Model,0.14833756367631312
Model,0.08288497350686369
Model,0.01793343107835904
Model,0.15360170569574025
Model,0.054132201134693386
Model,0.06806125489365697
Model,0.13836023254670957
Model,0.12040556719736378
Model,0.2375611295402382
Model,0.1373426253713227
Model,0.14361344385838162
Model,0.17514741115081003
Model,0.1113409871108822
Model,0.17317490208241984
Model,0.07323399588150056
Model,0.1543721241031336
Model,0.20361069306614937
Model,0.0998211687756754
Model,0.15738245103936
Model,-0.10495272720670752
Model,0.1200834882830829
Model,0.19098246031115815
Model,0.049816601451822734
Model,0.059984173995329515
Model,0.21687739602432335
Model,-0.012680795679124307
Model,0.19376973058600622
Model,0.1419877486351209
Model,0.02395541784888261
Model,0.01835140549352471
Model,0.12790274141624222
Model,0.07698876110872166
Model,0.21536016278176534
Model,0.16801014525967428
Model,-0.06940947494645051
Model,0.0950870168381843
Model,0.18556602543413042
Model,0.16920189049464535
Model,0.18058423081635103
Model,0.2538758852542975
Model,0.09063170898452383
Model,0.03724619217939601
Model,-0.03829157179680423
Model,0.18134708707547906
Model,0.2237295515694081
Model,0.11107638109487833
Model,0.10415814180703734
Model,0.12934806202034754
Model,0.20420309731792846
Model,0.04807121133060094
Model,0.17090624032610635
Model,0.12805919078414388
Model,0.1328190429553539
Model,0.13703181299743314
Model,0.06828483477351127
Model,0.08086711161644294
Model,0.14319920473407075
Model,0.06723498773149555
Model,0.10727152072200538
Model,0.16319850482536666
Model,0.19794228363993974
Model,0.1244868947112042
Model,0.04550691631725401
Model,0.16956659038462898
Model,0.14213017888425317
Model,0.1353407069592173
Model,0.14954345760536833
Model,0.10405806368144191
Model,0.11609540084001083
Model,0.10175212915392892
Model,0.0185649976416708
Model,0.08684832070317686
Model,0.19548643897874168
Model,0.11227712118240235
Model,0.0432791678668929
Model,0.056536982423618626
Model,0.176155792696686
Model,0.14810678286430162
Model,-0.08170775984441955
Control,0.46903118614103223
Control,0.27749788894036675
Control,-0.15471288113291048
Control,0.21214927545226406
Control,0.13906765435983237
Control,0.19913236167252793
Control,0.20269683319057777
Control,0.15141921032764175
Control,0.10488552120882799
Control,0.05614247662300781
Control,0.00403971489988178
Control,0.19428685663004253
Control,0.09927596190036869
Control,0.1573806615710391
Control,0.11301058457713731
Control,0.14375530610249326
Control,0.09198668741993812
Control,0.2238658669268673
Control,0.18167033349657008
Control,0.2636515090829685
Control,0.10681947205244766
Control,0.2062674376743959
Control,0.14341202188893704
Control,0.20344447903542745
Control,0.11350046864055602
Control,0.09765659380650174
Control,0.1671492516529334
Control,0.10420301473526122
Control,0.108773324933472
Control,0.24706651694001164
Control,-0.07669717345880958
Control,0.09966527691387145
Control,0.1347436571333852
Control,0.19037127893505287
Control,0.21316224011024634
Control,0.1905271516595796
Control,0.20152034395381627
Control,-0.050997588646451764
Control,0.014884306236254335
Control,0.21794935957909695
Control,0.14145449438488472
Control,0.20182883938818075
Control,-0.05668240057983526
Control,0.11836948216692392
Control,0.1389582445523146
Control,0.1629544675948229
Control,0.15613262629429234
Control,0.12309379495240105
Control,0.03249813162762186
Control,0.09955785891151217
Control,0.12310459661643242
Control,0.07501821175068119
Control,0.07709286975754276
Control,0.1824891128667621
Control,0.14667849689555937
Control,0.1625866420824525
Control,0.28551812754028216
Control,0.1018021694792553
Control,0.15545291233488018
Control,0.10042030390023918
Control,0.21323414842952187
Control,0.24250797922395942
Control,0.07441291083460269
Control,0.1381925039466807
Control,0.03747317258065097
Control,0.15468996065516136
Control,0.13938660353189597
Control,0.137580852976345
Control,0.11361680720562123
Control,0.08494166991649532
Control,0.13074049954961905
Control,0.08511643252909651
Control,0.2379377127491112
Control,0.1851605401522871
Control,0.11703499656590063
Control,0.22575149793954466
Control,0.17269015750757427
Control,-0.01563115788409808
Control,0.12661681273576278
Control,0.19191672796655526
Control,0.16572767941316502
Control,0.15674489676753015
Control,0.12581747105820654
Control,0.18074556072154305
Control,0.1399494069342895
Control,0.15167875353707916
Control,0.1652131512545157
Control,0.1439876838139733
Control,0.17648285634010002
Control,0.18469020395374616
Control,0.2189123800632813
Control,0.06591979828699507
Control,0.17593217932659647
Control,0.19263024340770982
Control,0.10462484464730437
Control,0.1555065993747052
Control,0.19866363539743584
Model,0.12152146017272336
Model,0.061577340764478405
Model,0.11079676334674543
Model,0.08414450430683998
Model,0.10632718280539197
Model,0.02535433161883316
Model,0.17336569635099922
Model,0.13968071431220574
Model,0.3182488634700626
Model,0.11376567422479822
Model,0.15253488794218337
Model,0.10064559058600844
Model,0.1628069627776725
Model,0.14535839329063563
Model,0.11190883996361742
Model,0.1339098397173079
Model,0.1580990392095934
Model,0.12804233821871022
Model,0.12327763454837015
Model,0.19257881356986736
Model,0.24645659942159154
Model,0.17987486936044003
Model,0.09331125878171379
Model,0.10374104863690961
Model,0.051138592005573386
Model,0.1653308295618863
Model,0.1784453100982717
Model,0.004617290220398834
Model,-0.22469391073271583
Model,0.12049458849523112
Model,-0.04560087682677219
Model,-0.00027629543706325643
Model,0.18619297698987367
Model,0.21708679704230235
Model,0.13898689079709942
Model,-0.051425792933041975
Model,0.1727759916513926
Model,0.12326086052551186
Model,0.18722916553118824
Model,0.12663884379526177
Model,0.09736324951401523
Model,0.06933575323725755
Model,0.13833063940539408
Model,0.1057224992658515
Model,0.16269990034326662
Model,0.08741527324004583
Model,0.17217696085156936
Model,0.15206886573778747
Model,0.0900821624658047
Model,0.008951675732398912
Model,0.13591771075292308
Model,0.19296559442245842
Model,0.19911212639399328
Model,0.076559021587223
Model,0.12234240278618261
Model,0.19611205318433916
Model,0.05746621239012567
Model,0.005811309336021198
Model,0.11681723395318888
Model,0.15042710477027338
Model,0.09347226561245442
Model,0.1314477854083347
Model,0.03927872179609743
Model,0.14815010952710309
Model,0.08728443765587102
Model,0.07995529278464938
Model,0.09852176937902782
Model,0.12298609733315746
Model,-0.01783757969953012
Model,0.12345675547651891
Model,0.046353085251024606
Model,-0.05622693803265208
Model,0.03583624444013189
Model,0.10434832833416616
Model,0.13853209459927837
Model,0.19302513115647912
Model,0.15700748506331255
Model,0.09113711138632785
Model,0.12886746737736393
Model,0.14582154716270557
Model,0.11834974625171757
Model,0.06998483346590362
Model,0.12703642119532046
Model,0.1699112476978281
Model,0.08007300305393097
Model,0.15264973100876997
Model,-0.00976517261602941
Model,0.17076697835954135
Model,0.14453708706890858
Model,0.109981840536613
Model,0.32197011394245567
Control,0.3550492315122249
Control,0.3711238672900758
Control,0.10421261546869609
Control,0.16481173835869217
Control,0.10088955545372258
Control,0.17346753244814667
Control,0.006542729627062788
Control,0.07735844260474112
Control,0.14247649050875252
Control,0.19487793203713236
Control,0.1871235150025707
Control,0.23907710517130568
Control,0.15272211204537312
Control,0.02252257175934619
Control,0.06664210219048339
Control,0.17163829380851925
Control,0.16102753647726645
Control,0.1828162659503677
Control,0.12012716599531398
Control,0.07260461721399025
Control,0.16811968145296058
Control,0.17536115181220147
Control,0.13654729022894685
Control,0.21257251959580642
Control,0.20161801942083218
Control,0.04252355666197796
Control,-0.000732964430099875
Control,0.09228954373660564
Control,0.15042427245324005
Control,0.14594824098823062
Control,0.13537679481400028
Control,0.07864885279699046
Control,0.18261201977065306
Control,0.18322615533103642
Control,0.1686762414515484
Control,-0.007936554874730606
Control,0.0865158909805111
Control,0.0911860476635239
Control,0.1235222803841998
Control,0.21761060173030414
Control,0.08806588930164025
Control,0.150451717435184
Control,0.10681527374580155
Control,0.2092438226559489
Control,0.16629472491201616
Control,0.15778320582548244
Control,0.1930253049867475
Control,0.24207856437168523
Control,0.17257318143196063
Control,0.13501388372784873
Control,0.1660303743919534
Control,0.10919745590375818
Control,0.2097277811405518
Control,0.22546108989013877
Control,0.06333703606689522
Control,0.07329755071280661
Control,0.11284922570023381
Control,0.2536524756164721
Control,0.17606871276927763
Control,0.12523106009665141
Control,0.02267303115946792
Control,-0.03600677505650515
Control,0.10087841117926932
Control,0.15946493074380963
Control,0.09748926263722021
Control,-0.01977804645380979
Control,0.262539011445997
Control,0.03306336307206681
Control,0.19512314886818233
Control,0.14836879983261944
Control,0.07567502383803046
Control,0.1947341232395491
Control,0.14208961224210434
Control,0.16185837180053642
Control,0.04208878377076644
Control,0.12807356553731555
Control,0.08817878036594709
Control,0.18174281752893626
Control,0.13379751267108897
Control,0.14412204770074372
Control,0.004005037954153967
Control,0.1554989235324073
Control,0.06513546269341325
Control,0.1053617797966386
Control,0.18885951509975402
Control,0.1887670359351032
Control,0.044099638427513244
Control,0.15109839473945508
Control,0.10442895388257675
Control,0.10430337832524225
Control,0.16823998807930496
Control,0.1694809441582415
Control,0.2321226333694713
Control,0.11438285261226469
Control,0.16487307133881943
Control,0.23495902119405823
Control,0.15979250232245742
Model,0.12777192290942935
Model,0.12273829962763369
Model,0.044741505829652695
Model,0.01311925203106476
Model,0.08186254094675632
Model,0.1122270579322126
Model,0.10865548907580852
Model,0.14204876159744517
Model,0.1766185614310512
Model,0.18882738839556673
Model,0.14530193407001304
Model,0.08691811468556043
Model,0.1174394641831567
Model,0.13901816057653862
Model,0.16246046522920876
Model,0.2444613167274756
Model,0.08638269785654584
Model,0.12022942390994751
Model,0.19165593153125335
Model,0.20019543543042678
Model,0.09510517120361328
Model,0.19077730271861437
Model,0.18198955763409635
Model,0.11102667720022807
Model,0.17734823484750364
Model,0.09140092034802388
Model,0.14011524459855879
Model,0.1779891817333175
Model,0.11771337038431409
Model,0.20057943021440455
Model,0.06916481628598709
Model,0.20145909908490306
Model,0.22989602285616903
Model,0.1084252441740089
Model,0.11052835539166078
Model,0.2394992530412366
Model,0.15314333866804072
Model,0.13664510610244476
Model,0.11173243785781606
Model,0.2686377508584472
Model,0.047171846812916945
Model,0.21680347044996862
Model,-0.06582936265795525
Model,0.062467926122671796
Model,0.03130122065677024
Model,0.09305857821318886
Model,0.1267202788239206
Model,-0.039255957739010305
Model,0.13455593114180975
Model,0.24228231271639583
Model,0.024539212452262288
Model,0.05207216859262523
Model,0.07317620755039331
Model,0.08050499426215521
Model,0.18092096848631384
Model,0.1442391952144661
Model,0.11946530047069026
Model,-0.08372474012433352
Model,-0.01174092598450488
Model,-0.07584904767199105
Model,0.10859738823562162
Model,0.04304232937569338
Model,0.17628154627056825
Model,0.12050006089268986
Model,0.01059754297486118
Model,0.14367851658143857
Model,0.12020780317227844
Model,0.20416251658861723
Model,0.1301142587310893
Model,0.1210269856213726
Model,0.09512116026585984
Model,0.18486014643108833
Model,-0.08883638698254674
Model,0.06926531377046005
Model,0.15908841039557653
Model,0.14226409051995081
Model,0.10891655715412918
Model,0.17023636917339652
Model,0.040903719571920544
Model,0.16573056914203013
Model,0.1310904962960693
Model,0.12146087593856864
Model,0.12433711049814555
Model,0.10589688411657358
Model,0.1643058710140794
Model,0.09697491209642545
Model,0.07790471113379316
Model,0.1131984948979041
Model,-0.037886764359979175
Model,0.07504814637278764
Model,0.3151025426560554
Model,-0.06210702876980887
Control,-0.17127138475909282
Control,0.06776376485558791
Control,0.18625518789259488
Control,0.17316027176685825
Control,0.18023640708115318
Control,0.1476668150661515
Control,0.176744853905345
Control,0.201987311327072
Control,0.2507776370149525
Control,0.05937587935788974
Control,0.10505920887790796
Control,0.12939871633331912
Control,0.1813888677386536
Control,0.18397381725651496
Control,0.07556808639396662
Control,0.18352612351361194
Control,0.05735215561312845
Control,0.18268515141379743
Control,0.12157549068680576
Control,0.14897197970046913
Control,0.19689697631891226
Control,0.14373752066124243
Control,0.1816317049024363
Control,0.020453105868570243
Control,0.19612616134460686
Control,0.10127711276146878
Control,0.1881874624303352
Control,0.04546700439591342
Control,0.030876248775915965
Control,0.08237821654465416
Control,0.1341034617843968
Control,0.17925587173555477
Control,0.13278403575869577
Control,0.16875438214411573
Control,0.11350555271076387
Control,0.15751448669029586
Control,0.1515130798686441
Control,0.11157695797906403
Control,0.21461243706536265
Control,0.22183162977331328
Control,0.2338595299949348
Control,0.15524667880208198
Control,0.05716087666642308
Control,0.18937502696761319
Control,0.17664398583547197
Control,0.1636220303134642
Control,0.1271062388999539
Control,0.15512276506477107
Control,0.11464318078231384
Control,0.07801046864510647
Control,0.18571915102908712
Control,0.11093191505142946
Control,0.1657365716021994
Control,0.043755064906351004
Control,0.22428449048113533
Control,0.05997351346871793
Control,-0.07460461824368209
Control,0.06920633427674155
Control,0.1331831002846742
Control,0.09092030882702493
Control,-0.0006957888071619234
Control,-0.0027353881859327467
Control,-0.009420087770740576
Control,0.13346375124643212
Control,0.0793874386029366
Control,-0.07152481392075785
Control,0.1789419227087644
Control,0.18101585522676122
Control,0.14379032585798965
Control,0.0857236227197126
Control,0.07013011875758601
Control,-0.09362214092692671
Control,0.1561807570781729
Control,0.12986649464869846
Control,0.21874961100826026
Control,0.1658587892983138
Control,0.10370839565759787
Control,0.17835156016525217
Control,0.04596275802174271
Control,0.14540037622419888
Control,0.20683751496981617
Control,0.09444578634855341
Control,0.16334150786383894
Control,0.11710219890909182
Control,0.18692928147289398
Control,0.08932537285646336
Control,0.22817058148591415
Control,0.08873921984945782
Control,0.14680263695775334
Control,0.12594695792947724
Control,0.1437011658148622
Control,0.11287794477299037
Control,0.014105857083098416
Control,0.19076814646173348
Control,0.050449585701975413
Control,0.10151036633562752
Control,0.13347982257239127
Model,0.07829932265457101
Model,0.03540663761704527
Model,0.19619822143312282
Model,0.05928239249598355
Model,0.12112274330728162
Model,0.14836769093372085
Model,0.11342750969804916
Model,0.13319001482216145
Model,0.17906915955453145
Model,0.12775759473692214
Model,0.1948018224210112
Model,0.12178773365690557
Model,0.1070572925251862
Model,0.07889109158861465
Model,0.19233022100284877
Model,0.16997286627523875
Model,0.21668294294754928
Model,0.14325298274241163
Model,0.15865885480457592
Model,0.12055568750885418
Model,0.16599325245970997
Model,0.16605309459278017
Model,0.16391346964947753
Model,0.179939885336154
Model,0.12143705069287833
Model,0.09780892905848748
Model,0.14023295247568068
Model,0.21653844640406478
Model,-0.05150136876531533
Model,0.03337778036410993
Model,0.2584644880316063
Model,-0.21165361691478105
Model,0.02408846770906395
Model,0.08316174677781835
Model,0.1100891066368341
Model,0.11982361495561294
Model,0.05751046335683882
Model,0.081715866076109
Model,-0.008459401236994457
Model,0.19211874292579914
Model,0.06764752576449512
Model,0.24516515415514858
Model,0.13130179582498014
Model,-0.00653751525060256
Model,0.16884315120203708
Model,0.12109459283758564
Model,0.0828444113167898
Model,-0.18520216160394676
Model,0.10505786129463476
Model,-0.18582113769939512
Model,0.19166186289112175
Model,0.14760061131671917
Model,0.027911741199302037
Model,0.07375127907713652
Model,0.010740533653841922
Model,0.2301836262312754
Model,0.2726896219827658
Model,0.15874005679701483
Model,0.1337885610767564
Model,0.05146472915226266
Model,-0.006165535154948665
Model,0.07244254341359391
Model,0.01645110030902533
Model,0.08858753074637493
Model,0.13177183625955913
Model,0.11586411568100505
Model,0.1223508975444696
Model,0.051526942580041285
Model,-0.12202626908636145
Model,0.20809736432572004
Model,0.10934111578940281
Model,0.13704337271028008
Model,0.06073367987720993
Model,0.04169149210088896
Model,0.034964592693375623
Model,0.09471157070253475
Model,0.12247161210048427
Model,0.1947775715037998
Model,0.17342991015584175
Model,0.18687647335239607
Model,0.16401878168750367
Model,0.09209184908415033
Model,0.11237496297096328
Model,0.19182081379353533
Model,0.16374884401276757
Model,0.12700932427260658
Model,0.09197945618709194
Model,0.034616812747989334
Model,0.15714634248910012
Model,0.15599973159224426
Model,0.0020877531539636174
Model,0.29642668575746156
Control,0.22729278647381326
Control,0.16992773565826078
Control,0.24287134561783227
Control,0.10833191845063514
Control,0.16005945139239594
Control,0.15247916829758795
Control,0.1646874721765252
Control,0.2112148455287036
Control,0.1750240664817019
Control,0.1521349176515305
Control,0.24610419988366405
Control,0.10807357039074167
Control,0.14356334485869474
Control,0.14492397869178153
Control,0.14281250946763635
Control,0.12433247874545944
Control,0.11296169647537876
Control,0.15027159924225397
Control,0.08794283235617972
Control,0.2436221807430952
Control,0.13950468558265744
Control,0.15528235095267579
Control,0.03374965394221022
Control,0.13639854308354815
Control,-0.07563453995796085
Control,-0.00424661172539359
Control,0.24679809257205382
Control,0.11822285228216797
Control,0.0943020458604181
Control,0.10308164603999895
Control,0.284045261682874
Control,0.21821148353011047
Control,0.10380512894595348
Control,0.07866951613920589
Control,-0.19513875903891878
Control,-0.03697522627470087
Control,0.07466628393334823
Control,0.12698425742960562
Control,0.09673704936219965
Control,-0.03081781157150182
Control,0.12065711853363312
Control,0.23123141794300398
Control,0.006920026962042108
Control,0.13756200049898964
Control,0.0603864953802315
Control,0.15790452114581532
Control,-0.024154445399408753
Control,0.02664087269218471
Control,0.14417239953841654
Control,0.09318160306384066
Control,0.08823514343504124
Control,0.02605278316548834
Control,0.11831482105297655
Control,0.1049585250043284
Control,0.16815046814904694
Control,0.12616766814802802
Control,0.16807944080901385
Control,0.1435306840384153
Control,0.06652796594062646
Control,0.08774467256156895
Control,0.19630515415931626
Control,0.11776080704320105
Control,0.0990512304614353
Control,0.07403168962684895
Control,0.1029262641068951
Control,-0.028983765322229127
Control,0.11864679580016546
Control,0.07474923937881539
Control,0.08068031783619584
Control,0.14562146852380586
Control,-0.02817439089384899
Control,0.16083865221527507
Control,0.059741723630473476
Control,0.14546350638071698
Control,0.11551521779967261
Control,0.11417074546367428
Control,0.10773693757711048
Control,0.012874596892391954
Control,0.18951210861354897
Control,0.18964495374473309
Control,0.22480506508911202
Control,0.13942511530889984
Control,0.2814988663364015
Control,0.13401124502637046
Control,0.1414503352830774
Control,0.17231320763378508
Control,0.04564278281253317
Control,0.17500701476897684
Control,0.2273613157346762
Control,0.1499813632954456
Control,0.0911700982048094
Control,0.036994297568215984
Control,0.15386904508639607
Control,0.13088435658908876
Control,0.07653354382435215
Control,0.09934574877272215
Control,0.10583422946823612
Model,0.11106656220977254
Model,0.16483483067324328
Model,0.14545619135583393
Model,0.060059223552478475
Model,0.13252704199341228
Model,0.14647363101359595
Model,0.2557350672208346
Model,0.030780626579271914
Model,0.22878514271781863
Model,0.2380091284163952
Model,0.08952055913017215
Model,0.15709318816994078
Model,0.14399993313329007
Model,0.22264147987599625
Model,0.12103456099296495
Model,0.1928083032801531
Model,0.24669686820328965
Model,0.16862920893474567
Model,0.09500641580941019
Model,0.11461637204838968
Model,0.07657829415439363
Model,0.2302153091898464
Model,0.08479505438469725
Model,0.17991633412564212
Model,0.09632483912152193
Model,0.13479624823184316
Model,0.12925538337616088
Model,0.04278178192434237
Model,0.1392449800386078
Model,0.016855824817648968
Model,-0.03608287703100521
Model,0.24173670801164845
Model,0.11872294940544478
Model,0.1346346595747149
Model,0.1469259876072606
Model,0.04481001289658987
Model,0.12276882205652684
Model,0.12375140980866173
Model,0.07691703419488677
Model,-0.17468969798008335
Model,0.07456618766720877
Model,0.05650254170365687
Model,-0.019734226042610353
Model,0.01498873463708289
Model,0.07724105540991097
Model,0.20511718484736075
Model,0.11004796089270175
Model,0.10872350076635015
Model,0.18660774238930897
Model,0.23612289803482617
Model,0.1676888885838265
Model,-0.18805475139298966
Model,-0.051487052188137566
Model,-0.06540627918780315
Model,0.16469591264607783
Model,-0.20057719048847722
Model,0.1517145508773617
Model,0.19002500904044978
Model,0.15836506291243813
Model,0.042731530557375136
Model,0.14273719032738388
Model,-0.006251103237454064
Model,0.06091692017073616
Model,0.05405646456258084
Model,0.0675769450273801
Model,0.1254805592921798
Model,0.09390836043767176
Model,0.14042558983682657
Model,0.17532370295147165
Model,0.1915248076918399
Model,0.15344508701609397
Model,0.037231841812963073
Model,0.10829802294372845
Model,0.016459695072875785
Model,0.02915565797450681
Model,0.15386571466856308
Model,0.17038432012832283
Model,0.13568157495862265
Model,0.04430017921836879
Model,0.14915635779815642
Model,0.06854257914533582
Model,0.06308023141512237
Model,0.21233394486183838
Model,0.084579097387384
Model,0.1361329788082552
Model,0.14811715247771942
Model,0.12476777684861334
Model,0.07762607131381766
Model,0.0889812854753024
Model,0.09736908399141753
Model,0.1520278618620125
Model,0.19667014376641384
Model,-0.1033051851202413
Control,0.36688227252152183
Control,0.16188328846907007
Control,0.24139888682625896
Control,0.12920900571306412
Control,-0.01714574666060467
Control,0.1651084353958351
Control,0.19214491169056633
Control,0.1239838315092999
Control,0.11746840911565418
Control,0.04158855567674841
Control,0.17282124612908167
Control,0.2193633921303212
Control,0.11972128401366097
Control,0.1735237383656411
Control,0.0878850908050835
Control,0.017529740049155917
Control,0.20257428723699938
Control,0.0051475995892000526
Control,0.0653604762078395
Control,0.11619729501347878
Control,0.20789841372299622
Control,0.21461040505863221
Control,0.14162514055585912
Control,0.13069052600541642
Control,0.10223361520862898
Control,0.1802784958013324
Control,0.043639809989610256
Control,0.12056328208417266
Control,0.15907894847385062
Control,0.18577613267079912
Control,0.2193846965713246
Control,0.19003266421714624
Control,0.12543844405889779
Control,0.014000354602584086
Control,-0.03141874496886299
Control,0.1124701186964743
Control,0.14833566602921675
Control,0.25852100997997096
Control,0.1989838058999018
Control,0.1952387305805117
Control,0.18442073128826772
Control,0.09052117984563343
Control,0.12692573836017212
Control,0.12066237703214919
Control,0.01797166755765578
Control,0.19701415054508406
Control,0.17433832826688805
Control,0.18529253540230436
Control,0.11263211461878408
Control,-0.06182379640198604
Control,0.17945482326856294
Control,0.14898499570695584
Control,0.15827937894308716
Control,0.11366651183120913
Control,0.1304952908253324
Control,0.012907046405235129
Control,0.12669313419091133
Control,0.21962468879278688
Control,0.22451778930698083
Control,0.3185729427614074
Control,0.22487799898039137
Control,0.21413469115228556
Control,0.16459433995228814
Control,0.11479816069969764
Control,-0.039601037500959835
Control,0.15488845475408414
Control,0.13454208120188715
Control,0.19153235482265848
Control,0.14437642982572219
Control,0.05105332061731427
