Distance_to_MG,Activation_Score
141.4213562373095,-0.23333333333333334
360.5551275463989,0.7599999999999999
141.4213562373095,0.6766666666666667
360.5551275463989,1.5533333333333332
0.0,1.02
223.60679774997897,1.2599999999999998
141.4213562373095,1.25
0.0,0.4933333333333333
412.31056256176606,1.2999999999999998
0.0,0.1433333333333333
707.1067811865476,0.7899999999999999
141.4213562373095,1.0566666666666666
282.842712474619,1.4033333333333333
854.4003745317531,1.5133333333333332
670.820393249937,0.6366666666666667
200.0,0.6066666666666667
223.60679774997897,0.3766666666666667
223.60679774997897,0.52
300.0,0.8833333333333333
632.4555320336759,0.1833333333333333
282.842712474619,0.20999999999999996
316.22776601683796,0.5433333333333333
905.5385138137417,0.3566666666666667
223.60679774997897,-0.23666666666666664
100.0,0.37333333333333335
200.0,0.8133333333333332
360.5551275463989,0.010000000000000009
412.31056256176606,0.7599999999999999
761.5773105863908,0.6733333333333333
0.0,0.32999999999999996
100.0,0.5366666666666667
707.1067811865476,0.7233333333333334
100.0,0.10333333333333333
100.0,0.65
100.0,0.19999999999999996
141.4213562373095,0.49
100.0,0.7866666666666667
300.0,0.56
282.842712474619,0.38333333333333336
200.0,0.44000000000000006
200.0,1.4266666666666665
100.0,0.15666666666666668
141.4213562373095,0.44333333333333336
1077.0329614269008,-0.06333333333333335
412.31056256176606,0.7999999999999999
500.0,1.8066666666666666
447.21359549995793,1.8599999999999999
223.60679774997897,0.5233333333333333
100.0,0.41
447.21359549995793,0.9433333333333334
360.5551275463989,0.8066666666666668
223.60679774997897,0.5900000000000001
200.0,1.7533333333333332
223.60679774997897,0.46
282.842712474619,0.8999999999999999
316.22776601683796,1.1333333333333333
300.0,1.34
316.22776601683796,0.7533333333333333
360.5551275463989,1.3399999999999999
316.22776601683796,0.8833333333333333
223.60679774997897,0.14
200.0,0.7433333333333334
400.0,0.8966666666666667
412.31056256176606,0.07999999999999999
400.0,0.45333333333333325
300.0,0.15999999999999998
200.0,0.7933333333333334
141.4213562373095,1.0333333333333332
100.0,0.7333333333333334
223.60679774997897,0.3833333333333333
282.842712474619,0.4766666666666666
100.0,0.09999999999999998
