Group,Activation_Score
ROI_Model,0.14411740478464594
ROI_Model,0.2146511860648658
ROI_Model,0.150406835204117
ROI_Model,0.07182281033251198
ROI_Model,0.2355889287946482
ROI_Model,0.29248592752543845
ROI_Model,0.16075888259487936
ROI_Model,0.121187835632758
ROI_Model,0.18055882275835458
ROI_Model,0.10452538841677081
ROI_Model,0.14352850079403542
ROI_Model,0.1962080754032369
ROI_Model,0.25148610061360577
ROI_Model,0.18969513221727966
ROI_Model,0.15699814899576417
ROI_Model,0.20682667157588863
ROI_Model,0.1850280635465879
ROI_Model,0.16740009603957537
ROI_Model,0.19182952045729856
ROI_Model,0.07518345177372962
ROI_Model,0.13075950964371627
ROI_Model,0.08621098956668388
ROI_Model,0.1711276802862501
ROI_Model,0.12555684865251962
ROI_Model,0.24478305741696055
ROI_Model,0.17538747832660823
ROI_Model,0.1876132518817217
ROI_Model,0.043352125879115494
ROI_Model,0.12934345824263965
ROI_Model,0.2139899169853831
ROI_Model,0.15297511974173114
ROI_Model,0.15924348732832413
ROI_Model,0.16291253157416843
ROI_Model,0.07329799784731575
ROI_Model,0.18534415342337313
ROI_Model,0.15925275030210534
ROI_Model,0.09622453453814572
ROI_Model,0.12379344443945314
ROI_Model,0.059636071905776133
ROI_Model,0.19072486737632963
ROI_Model,0.20094918992075503
ROI_Model,0.13237259154069914
ROI_Model,0.13548544816747557
ROI_Model,0.12634536886427844
ROI_Model,0.16612994298754197
ROI_Model,0.2497553600781206
ROI_Model,0.09423161350365067
ROI_Model,0.17712255930289245
ROI_Model,0.18854859733794177
ROI_Model,0.1437613892316021
ROI_Model,0.13781871863432155
ROI_Model,0.20852743423104686
ROI_Model,0.19859202224408237
ROI_Model,0.16080499904743137
ROI_Model,0.10876043365153182
ROI_Model,0.17125260138857193
ROI_Model,0.15844206028558738
ROI_Model,0.05599174557986736
ROI_Model,0.1213885461340514
ROI_Model,0.0507292766103245
ROI_Model,0.14822469360985216
ROI_Model,0.12571996543452624
ROI_Model,0.18517037339035086
ROI_Model,0.2287148423285256
ROI_Model,0.04705608847946627
ROI_Model,0.2101690224314746
ROI_Model,0.28331342096977274
ROI_Model,0.24534673010359373
ROI_Model,0.12022136552145118
ROI_Model,0.12229060242938888
ROI_Model,0.22197066129516468
ROI_Model,0.03835046357800198
ROI_Model,0.13469492565163532
ROI_Model,0.12781069323902278
ROI_Model,0.1771598081524954
ROI_Model,0.04480113911389508
ROI_Model,0.1529759902220506
ROI_Model,0.1431629462385656
ROI_Model,-0.028625410868305556
ROI_Model,0.13237043819831498
ROI_Model,0.1679028885287452
ROI_Model,0.20360096521600832
ROI_Model,0.14276533913585784
ROI_Model,0.13797337168966778
ROI_Model,0.24241536716154985
ROI_Model,0.1807234828155841
ROI_Model,0.16563946148224898
ROI_Model,0.11442085093877785
ROI_Model,0.15669063780220058
ROI_Model,-0.04187442859013876
ROI_Model,0.179302588354385
ROI_Model,0.031316900731727826
ROI_Model,0.08578559201430846
ROI_Model,0.15328673734314066
ROI_Model,0.13018753696046145
ROI_Model,0.007460177210528163
ROI_Model,-0.20789795177038697
ROI_Model,0.20926580341364628
ROI_Model,0.16419866983441336
ROI_Model,0.16811775975136983
ROI_Model,0.24687036875232538
ROI_Model,0.19894569693600453
ROI_Model,0.18500478650415222
ROI_Model,0.12111524036496779
ROI_Model,0.10426698061933484
ROI_Model,0.17452744430257058
ROI_Model,0.08948838232352982
ROI_Model,0.15149919697007738
ROI_Model,0.2607652973570552
ROI_Model,0.1667193426867924
ROI_Model,0.17814305315049594
ROI_Model,0.06600491956723573
ROI_Model,0.21188953382647288
ROI_Model,0.23612484020267174
ROI_Model,0.165690009809258
ROI_Model,0.02775459052992771
ROI_Model,0.1204669833050391
ROI_Model,0.18838517827998305
ROI_Model,0.21112108868500062
ROI_Model,0.1493202163490032
ROI_Model,0.22514038846112683
ROI_Model,0.20087651996442438
ROI_Model,0.14378062551768458
ROI_Model,0.13915587029728205
ROI_Model,0.19154103517266552
ROI_Model,0.12467912327884431
ROI_Model,0.11197822707951269
ROI_Model,0.1505410970254088
ROI_Model,0.13758711817538327
ROI_Model,0.10026712248822386
ROI_Model,0.19042255288382437
ROI_Model,0.21913945648316688
ROI_Model,0.06871615172495679
ROI_Model,0.1326156364901276
ROI_Model,0.12842909966822852
ROI_Model,0.18974803217012878
ROI_Model,0.19767068368003787
ROI_Model,0.20004522228985197
ROI_Model,0.19015782533282022
ROI_Model,0.21042485181304524
ROI_Model,0.17281797205989843
ROI_Model,0.04366364752834326
ROI_Model,0.029571157168916784
ROI_Model,-0.004628035469331604
ROI_Model,0.10771221361032696
ROI_Model,0.15454553481328448
ROI_Model,0.08256414197094594
ROI_Model,0.18491008794693115
ROI_Model,0.1323615511922932
ROI_Model,0.08697887115521044
ROI_Model,0.14793336564216059
ROI_Model,0.13449182744276034
ROI_Model,0.18010937210708158
ROI_Model,0.04457460611294478
ROI_Model,0.10544145120559062
ROI_Model,0.08598276331539007
ROI_Model,0.1731710366182104
ROI_Model,0.19530839611721146
ROI_Model,0.06666462769609363
ROI_Model,0.15098751694329476
ROI_Model,0.13556474088426418
ROI_Model,0.12335850150555938
ROI_Model,0.14316891308213556
ROI_Model,0.1978237462814569
ROI_Model,0.14568954845734663
ROI_Model,0.1626535732477671
ROI_Model,0.03167020510404539
ROI_Model,0.18287407408324105
ROI_Model,0.13490387036515986
ROI_Model,-0.006343359200319171
ROI_Model,0.22009071604729763
ROI_Model,0.034255175420406014
ROI_Model,0.17611527642278768
ROI_Model,0.14186133402778683
ROI_Model,0.1294916958580315
ROI_Model,0.05677459810091101
ROI_Model,0.21019931421630758
ROI_Model,0.16207886765500243
ROI_Model,0.11441756916152462
ROI_Model,0.22769962133239613
ROI_Model,0.18942770032978376
ROI_Model,0.12736574981523596
ROI_Model,0.14116129946947895
ROI_Model,0.13902578385777298
ROI_Model,0.10957154056831878
ROI_Model,0.051912047990588434
ROI_Model,0.11838250275838336
ROI_Model,-0.005794890482423043
ROI_Model,0.13592585871450877
ROI_Model,0.08453282703922743
ROI_Model,0.142371042649217
ROI_Model,0.20410663015733463
